,country,year,life_expectancy,general_medical_treatment_per_inhabitant,reported_household_burglaries_per_thousand,reported_crimes_of_violence_per_thousand,victims_of_reported_criminal_offences_per_thousand,education_qualifying_for_the_labour_market_percent,employment_rate,long-term_unemployment_per_thousand,median_personal_disposable_income,low_income_in_3_consecutive_years,divorces_per_thousand,dissolved_families_with_children_per_hundred,square_meters_dwelling_area_per_person,electoral_participation_at_the_last_general_election_percent,electoral_participation_at_the_last_municipal_election_percent,population,waste_incinerated,waste_incinerated_per_capita
219,halsnæs,2015,0.0833333333333286,-0.15000000000000036,-1.2500000000000009,-1.0166666666666666,-1.2999999999999998,-1.1333333333333258,0.01999999999999602,-0.6599999999999966,184.4200000000128,-0.16000000000000014,-0.5500000000000007,0.36666666666666625,0.0833333333333286,-0.63333333333334,0.6666666666666714,-191.5,-342.0,-0.009215029189447443
220,helsingør,2015,-0.11666666666666003,0.01666666666666572,2.25,-0.3000000000000007,-0.15000000000000036,-1.11666666666666,-0.21999999999999886,1.7800000000000011,131.63999999998487,0.05999999999999872,-1.333333333333334,0.24999999999999956,0.10000000000000142,-0.7999999999999972,0.5999999999999943,-365.5,-36.33333333333212,0.0012923652652209183
221,hillerød,2015,-0.06666666666666288,-0.10000000000000053,2.9333333333333336,-0.6833333333333336,-0.9166666666666679,-1.4500000000000028,0.28000000000000114,-0.6199999999999974,361.179999999993,-0.41999999999999815,0.4499999999999993,-0.16666666666666652,0.0833333333333357,-0.6000000000000085,0.6666666666666572,-316.83333333333576,-1021.8333333333339,-0.01960277413660738
222,hørsholm,2015,-0.29999999999999716,0.05000000000000071,1.9333333333333336,-1.0999999999999999,0.016666666666666607,-1.2833333333333314,0.20000000000000284,0.33999999999999986,-360.6000000000349,-1.1600000000000001,-0.016666666666667496,0.13333333333333286,-0.06666666666666998,-0.6666666666666714,0.13333333333333997,9.66666666666788,-1971.833333333334,-0.0794852410853017
223,rudersdal,2015,-0.1666666666666572,-0.15000000000000036,-0.11666666666666536,-0.4333333333333331,-0.9333333333333336,-1.2666666666666657,0.020000000000010232,-0.4399999999999995,-475.4799999999814,-0.41999999999999993,-0.4833333333333325,0.4166666666666665,-0.11666666666666714,-0.5,0.29999999999999716,-86.16666666666424,-1373.8333333333321,-0.02418815617569664
224,bornholm,2015,0.03333333333334565,0.20000000000000018,0.19999999999999996,-0.38333333333333375,-0.4999999999999991,-0.86666666666666,-0.35999999999999943,2.039999999999999,-32.500000000029104,0.1999999999999993,1.8999999999999986,0.5999999999999996,-0.033333333333338544,-0.5666666666666629,0.5,-145.5,-85.33333333333394,-0.001218038345712602
225,greve,2015,-0.20000000000000284,-0.06666666666666643,-2.3999999999999986,-0.5,0.08333333333333393,-1.5,-0.04000000000000625,2.2799999999999976,-1725.6199999999662,0.9800000000000004,-0.2833333333333332,0.11666666666666625,-0.06666666666666288,-0.7666666666666657,0.9666666666666686,-218.83333333333576,38.66666666666606,0.001981836477244703
226,køge,2015,-0.06666666666666288,0.08333333333333393,-2.1833333333333336,-0.916666666666667,-1.3999999999999995,-1.0499999999999972,0.04000000000000625,-0.31999999999999673,647.8800000000047,-0.09999999999999964,0.6333333333333329,-0.06666666666666687,0.11666666666666714,-0.63333333333334,1.1000000000000085,-8.833333333335759,1129.5,0.018701318760357355
227,lejre,2015,-0.29999999999999716,-0.033333333333333215,-1.950000000000001,-1.0333333333333332,-1.1833333333333336,-0.7666666666666657,0.1599999999999966,0.6000000000000014,-34.279999999998836,-0.20000000000000107,0.4833333333333325,0.13333333333333375,-0.31666666666667,-0.4333333333333371,0.7666666666666657,-48.83333333333212,764.0,0.02833954433808039
228,roskilde,2015,0.01666666666666572,0.05000000000000071,-0.9999999999999991,-0.8999999999999999,-1.8333333333333321,-1.1499999999999915,-0.20000000000000284,0.26000000000000156,-809.1200000000244,0.05999999999999872,0.40000000000000036,0.06666666666666687,-0.09999999999999432,-0.7000000000000028,-0.13333333333332575,-541.1666666666715,2118.5,0.026273167948083098
229,solrød,2015,-0.4166666666666714,0.2999999999999998,-1.7333333333333325,0.0,0.5333333333333332,-0.8666666666666742,-0.4000000000000057,0.9199999999999999,-319.6000000000058,1.08,0.9499999999999993,0.2333333333333334,0.11666666666666714,-0.6333333333333258,0.5666666666666629,-196.16666666666788,-34.33333333333303,0.0010069225092061984
230,faxe,2015,0.09999999999999432,-0.04999999999999982,-0.5,0.01666666666666705,-0.34999999999999964,-1.5500000000000114,-0.04000000000000625,-1.9799999999999969,461.179999999993,-0.33999999999999986,-0.1999999999999993,-0.19999999999999973,0.21666666666666146,-0.7666666666666799,0.7666666666666657,-322.66666666666424,-1154.833333333334,-0.02958691006859543
231,guldborgsund,2015,-0.15000000000000568,0.06666666666666643,-1.166666666666667,-0.7833333333333332,-0.01666666666666572,-0.61666666666666,-0.1599999999999966,-1.2399999999999984,519.320000000007,0.14000000000000057,-3.9333333333333336,-0.43333333333333357,0.23333333333332718,-0.7333333333333343,0.7333333333333343,-273.16666666666424,-5634.0,-0.09043947687229464
232,holbæk,2015,-0.11666666666667425,0.11666666666666625,-1.2666666666666675,-0.916666666666667,-0.35000000000000053,-0.8499999999999943,-0.12000000000000455,0.379999999999999,363.3199999999779,0.5399999999999991,-2.6833333333333336,-0.016666666666666607,0.3166666666666629,-0.6333333333333258,-0.7666666666666657,-834.8333333333285,55.5,0.003314696780080423
233,kalundborg,2015,-0.2666666666666657,0.04999999999999982,-1.7166666666666668,-0.5333333333333332,-0.39999999999999947,-0.7999999999999972,0.28000000000001535,-1.0000000000000036,425.0200000000186,-0.3200000000000003,-0.6833333333333336,-0.04999999999999982,-0.03333333333332433,-0.63333333333334,0.4333333333333371,-114.16666666666424,1138.8333333333321,0.024230723080865324
234,lolland,2015,-0.1833333333333229,0.10000000000000053,-1.3666666666666663,-2.1499999999999995,-2.3499999999999996,-0.7499999999999929,0.5600000000000023,-1.7199999999999989,800.7799999999988,0.6200000000000045,-1.0666666666666664,-0.2166666666666659,-0.01666666666666572,-0.9666666666666686,1.6000000000000085,41.83333333333576,-2625.5,-0.062249900574781136
235,næstved,2015,0.0833333333333286,0.04999999999999982,0.016666666666666607,-0.75,-0.6166666666666671,-1.0166666666666657,-0.28000000000000114,-0.6400000000000041,246.02000000001863,-0.46000000000000085,-1.5000000000000036,0.5999999999999996,0.01666666666666572,-0.5999999999999943,0.9333333333333371,-336.8333333333285,-1045.8333333333321,-0.011502763435716712
236,odsherred,2015,-0.01666666666666572,0.01666666666666572,-2.1833333333333327,-0.6833333333333336,-0.666666666666667,-0.7166666666666686,0.3200000000000074,-0.6800000000000033,26.89999999999418,-0.620000000000001,-1.1500000000000004,-0.08333333333333304,0.03333333333332433,-0.5999999999999943,0.29999999999999716,-97.16666666666788,-610.8333333333339,-0.017464832582016643
237,ringsted,2015,0.03333333333333144,0.08333333333333393,-0.05000000000000071,4.440892098500626e-16,0.13333333333333286,-1.8999999999999915,0.21999999999999886,-1.4000000000000021,292.35999999998603,-0.8000000000000007,-2.3666666666666654,0.06666666666666687,0.13333333333333286,-0.6666666666666572,1.0,-244.0,-761.1666666666661,-0.02053963783099466
238,slagelse,2015,-0.1666666666666572,-0.04999999999999982,-0.7333333333333334,-1.1500000000000004,-1.4166666666666679,-0.9333333333333229,-0.21999999999999886,3.599999999999998,-233.30000000001746,1.4799999999999969,-1.7166666666666686,-0.10000000000000053,0.23333333333332718,-0.8333333333333428,0.5,-597.6666666666715,-1669.1666666666679,-0.01940237069949574
239,sorø,2015,-0.23333333333333428,0.05000000000000071,-1.200000000000001,-1.2666666666666666,-1.6333333333333337,-1.0333333333333314,-0.10000000000000853,1.9199999999999982,160.89999999999418,-0.019999999999999574,-1.4166666666666643,-0.2999999999999998,-0.06666666666666998,-0.6000000000000085,0.8000000000000114,-123.16666666666788,-547.8333333333339,-0.017336224484698404
240,stevns,2015,-0.03333333333333144,-0.18333333333333268,-1.5666666666666655,-0.7166666666666668,-0.5333333333333332,-1.0999999999999943,0.35999999999999943,0.14000000000000057,-251.95999999999185,-1.379999999999999,0.26666666666666927,-0.1333333333333333,0.0833333333333357,-0.5,0.8333333333333286,-155.33333333333212,10.33333333333303,0.0026064576470260503
241,vordingborg,2015,-0.04999999999999716,0.21666666666666679,-0.8666666666666663,-1.0333333333333332,-0.6833333333333336,-0.9833333333333343,-0.4200000000000017,0.9200000000000017,225.13999999998487,-0.8200000000000003,-1.3999999999999986,0.5333333333333332,0.18333333333333712,-0.5333333333333314,0.6333333333333258,-222.5,-2165.833333333332,-0.04587363759846841
242,assens,2015,-0.20000000000000284,-0.033333333333333215,-0.6833333333333336,-0.16666666666666652,-0.5,-1.0666666666666629,0.0,-1.3599999999999959,-170.7399999999907,-0.9600000000000009,-2.0333333333333314,-0.14999999999999947,-0.13333333333333286,-0.43333333333335133,0.10000000000000853,-179.0,497.0,0.013042517021759237
243,faaborg-midtfyn,2015,-0.0833333333333286,0.06666666666666643,0.6833333333333327,-2.1000000000000005,-1.9333333333333336,-1.0000000000000142,-0.20000000000000284,-2.34,-647.6000000000058,-0.2599999999999998,-0.11666666666666536,0.4333333333333331,0.15000000000000568,-0.5,0.5666666666666629,-311.66666666666424,-1443.0,-0.026820468277371168
244,kerteminde,2015,-0.13333333333333997,0.23333333333333428,-0.6333333333333311,-0.5499999999999998,-0.9000000000000004,-1.2333333333333343,-0.3400000000000034,-1.759999999999998,-66.94000000003143,-1.1199999999999992,-0.09999999999999964,-0.06666666666666687,-0.01666666666666572,-0.86666666666666,0.8333333333333286,-37.0,-355.66666666666697,-0.01457644682213527
245,langeland,2015,-0.1833333333333229,-0.08333333333333393,-0.5499999999999998,-0.9833333333333334,-0.7666666666666666,-1.1166666666666742,-0.7399999999999949,-2.520000000000003,735.8800000000047,-1.1600000000000001,0.6999999999999993,-0.7666666666666666,-0.04999999999999716,-0.23333333333333428,0.6999999999999886,-14.5,-679.0,-0.05330330641358216
246,middelfart,2015,0.23333333333333428,0.11666666666666625,-1.5,-1.2166666666666668,-1.583333333333333,-1.0666666666666629,-0.14000000000000057,-2.299999999999999,190.61999999996624,0.0799999999999983,0.016666666666667496,0.03333333333333366,-0.0833333333333286,-0.5999999999999943,0.06666666666666288,-23.16666666666424,-1146.5,-0.0300068874330785
247,nordfyns,2015,-0.2666666666666657,-0.15000000000000036,-0.15000000000000036,-1.9166666666666665,-1.7166666666666668,-1.2833333333333456,-0.7399999999999949,-0.8999999999999986,117.18000000002212,-0.33999999999999986,2.333333333333334,-0.06666666666666643,0.15000000000000568,-0.19999999999998863,0.5,-233.33333333333212,462.0,0.018211169983815945
248,nyborg,2015,0.06666666666666288,-0.13333333333333286,1.4666666666666668,-2.7666666666666666,-2.166666666666666,-0.6500000000000057,-0.20000000000000284,-3.520000000000003,82.36000000001513,-1.5600000000000005,-1.1833333333333336,0.2333333333333334,0.04999999999999716,-0.6333333333333258,-0.13333333333333997,-143.16666666666788,1473.666666666666,0.04905754893247821
249,odense,2015,-0.21666666666666856,0.06666666666666643,0.7833333333333332,-0.583333333333333,-0.7166666666666668,-1.0166666666666657,-0.12000000000000455,-0.5399999999999991,-156.88000000000466,-0.2799999999999976,-0.6666666666666661,0.016666666666666607,-0.0833333333333357,-0.6333333333333258,0.1666666666666714,-608.333333333343,-710.6666666666715,-0.0026564617109516853
250,svendborg,2015,0.11666666666667425,0.033333333333333215,-0.9000000000000004,-1.166666666666667,-1.7333333333333325,-0.6833333333333229,-0.10000000000000853,-1.9399999999999977,214.85999999998603,-0.9200000000000017,-1.1333333333333329,-0.1166666666666667,0.11666666666666714,-0.7666666666666799,0.46666666666666856,-295.16666666666424,-78.66666666666788,0.00035580155816955505
251,ærø,2015,0.0,-0.20000000000000018,-0.5833333333333334,-1.0333333333333337,-0.9833333333333332,-1.13333333333334,0.8400000000000034,-4.16,689.3399999999965,-0.6800000000000033,-2.466666666666667,1.4333333333333336,-0.11666666666666003,-0.9666666666666686,0.3333333333333428,-30.83333333333303,61.166666666666515,0.013738562534006793
252,billund,2015,0.21666666666666856,0.04999999999999982,0.5666666666666673,-0.8666666666666667,0.0,-2.0833333333333286,-0.35999999999999943,0.35999999999999766,-509.77999999999884,-0.9200000000000017,-0.6999999999999993,-0.1499999999999999,0.06666666666666998,-0.36666666666666003,0.4333333333333229,-107.83333333333212,2686.0,0.10312611841189467
253,esbjerg,2015,-0.1666666666666714,0.033333333333333215,-0.8499999999999996,-0.31666666666666643,-0.36666666666666536,-1.2666666666666657,-0.14000000000000057,0.46000000000000085,-201.94000000000233,0.08000000000000185,0.45000000000000107,0.06666666666666643,-0.10000000000000142,-0.7999999999999972,-0.06666666666666288,-100.16666666667152,676.1666666666642,0.00608379528064662
254,fanø,2015,0.0,-0.16666666666666696,-2.1,-0.31666666666666643,0.6333333333333337,-1.6500000000000057,-1.1400000000000006,-1.7399999999999984,-735.5800000000163,0.8000000000000007,-2.5999999999999996,-0.7166666666666672,0.13333333333333997,-0.4000000000000057,-0.09999999999999432,-37.0,184.83333333333348,0.06531750979847806
255,fredericia,2015,-0.28333333333333144,0.04999999999999982,-0.4833333333333343,-1.1666666666666665,-0.6833333333333336,-1.1166666666666742,-0.22000000000001307,-0.7800000000000011,-61.37999999997555,1.0,-2.4000000000000004,-0.08333333333333348,-0.04999999999999716,-0.8666666666666742,0.9000000000000057,-239.33333333333576,2215.666666666666,0.0450633683238143
256,haderslev,2015,-0.15000000000000568,-0.016666666666666607,0.2333333333333325,-1.1666666666666665,-1.2833333333333332,-0.8999999999999915,-0.05999999999998806,-1.5199999999999996,210.3399999999965,0.5599999999999987,0.016666666666667496,0.08333333333333304,0.01666666666666572,-0.3333333333333286,0.23333333333333428,-92.33333333333576,-1572.3333333333321,-0.02760928504322291
257,kolding,2015,0.01666666666666572,0.11666666666666625,1.2500000000000018,-0.40000000000000036,-0.38333333333333286,-0.9666666666666686,-0.28000000000000114,-0.33999999999999986,-438.5799999999872,0.4200000000000017,-0.7666666666666675,-0.25000000000000044,7.105427357601002e-15,-0.7000000000000028,0.03333333333333144,-357.3333333333285,3274.333333333332,0.03690371258647129
258,sønderborg,2015,-0.14999999999999147,0.09999999999999964,-0.8833333333333329,-1.166666666666667,-1.3833333333333337,-1.1999999999999886,-0.5,-1.8400000000000034,-521.8199999999779,-0.20000000000000284,0.4999999999999982,-0.06666666666666687,-0.1666666666666643,-0.3333333333333286,-0.13333333333333997,-83.16666666667152,-1227.6666666666679,-0.01588077081796374
259,tønder,2015,0.1666666666666714,0.13333333333333375,-0.7166666666666668,-1.5833333333333335,-0.9500000000000002,-1.4833333333333343,0.0,-0.9600000000000009,-21.920000000012806,-0.4599999999999973,-1.0500000000000007,0.18333333333333313,0.033333333333338544,-0.2666666666666657,0.4333333333333371,-93.5,-3349.333333333332,-0.0864312670329766
260,varde,2015,0.0,0.11666666666666625,-1.416666666666666,-0.5666666666666669,-0.6000000000000005,-1.4333333333333371,0.03999999999999204,-0.03999999999999915,-365.2399999999907,0.019999999999999574,-2.4000000000000004,0.11666666666666714,-0.11666666666666003,-0.2666666666666657,0.3333333333333286,-59.83333333333576,3542.5,0.0709972330293468
261,vejen,2015,-0.3499999999999943,-0.0333333333333341,-1.1166666666666671,-0.7666666666666666,-0.8833333333333329,-1.7500000000000142,0.0,-0.08000000000000007,-106.70000000001164,-0.6600000000000001,-1.0500000000000007,-0.033333333333333215,0.01666666666666572,-0.20000000000000284,0.20000000000000284,-149.5,-1740.0,-0.039756647348328455
262,vejle,2015,0.03333333333333144,0.033333333333333215,-0.2500000000000009,-0.7833333333333332,-0.9000000000000004,-1.5833333333333286,1.4210854715202004e-14,-0.9200000000000017,-413.85999999998603,-0.40000000000000036,-1.6500000000000004,0.2666666666666666,0.04999999999999716,-0.5999999999999943,0.2666666666666657,-874.8333333333285,17218.833333333336,0.15774041678438483
263,aabenraa,2015,0.03333333333331723,-0.16666666666666696,0.8166666666666664,-0.9833333333333343,-1.3666666666666671,-1.36666666666666,-0.28000000000000114,0.10000000000000142,-294.1600000000035,-0.35999999999999943,-1.1833333333333318,0.01666666666666705,-0.0833333333333357,-0.23333333333333428,0.36666666666666003,-103.16666666666424,-546.6666666666679,-0.00880494070653709
264,favrskov,2015,0.04999999999999716,0.06666666666666643,0.8333333333333321,-0.666666666666667,-1.2000000000000002,-1.0333333333333314,-0.3200000000000074,-1.179999999999998,-697.0800000000163,0.7400000000000002,-1.633333333333331,0.25,-0.033333333333338544,-0.3333333333333286,0.6666666666666714,-90.83333333333576,229.0,0.005205959824098105
265,hedensted,2015,0.06666666666666288,-8.881784197001252e-16,-0.35000000000000053,-0.3500000000000001,-0.6833333333333336,-1.0333333333333314,-0.1599999999999966,-0.7799999999999994,-259.11999999999534,0.27999999999999936,-1.8499999999999996,-0.21666666666666634,-0.11666666666666003,-0.4333333333333371,0.3333333333333286,-79.0,7894.0,0.17193723341168882
266,horsens,2015,-0.13333333333333997,0.04999999999999982,0.36666666666666625,-1.3833333333333333,-1.3666666666666663,-1.4833333333333343,-0.14000000000000057,-2.76,-230.4200000000128,0.5999999999999979,0.31666666666666643,0.016666666666666607,0.1666666666666714,-0.7000000000000028,0.6666666666666714,-848.6666666666715,3833.666666666668,0.046752566793421546
